	table.gene	table.logFC	table.logCPM	table.F	table,PValue	table.FDR	adjust.method	comparison	test
402	VAV3	-2.4790064132847	2.34860260079491	2.64428816511337	0,113918301	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
8010	DHRS1	-1.04853328454619	3.96197561591754	2.64299662588119	0,114003167	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
9812	ACVR1B	0.917976140206845	4.64740016672416	2.64217207483436	0,114057386	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
694	PPP2CA	0.600630902485935	7.79658323795033	2.6416045117687	0,114094724	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
11402	FOXQ1_H	-4.71400402086472	4.65636175421751	2.65121689458959	0,114141007	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
3966	USP34	0.905413467657094	4.98544944918913	2.63911645981841	0,11425857	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
2002	SLC5A3	-1.42827102971564	7.1642280377069	2.63713449297195	0,114389283	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4137	FBXL16	-2.4931574837527	2.53398605351796	2.63682764305523	0,114409535	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
10975	CCAR2	-0.849477367448368	6.06655113565734	2.63673089153373	0,114415922	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
2848	SYVN1	-1.93382702671426	6.19086493810824	2.63392168794522	0,114601538	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
6860	SPOCK2	-3.47060568958772	3.40000935042807	2.63349452524283	0,114629792	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
3351	FCGR2A	-3.77325066723072	3.39838281155364	2.64355591282758	0,114643264	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
6788	YJU2	-0.76368578431293	4.39511978930878	2.6321203751812	0,114720741	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
27	GYS2	-6.59340107650615	6.20451168288128	2.64230982451357	0,114725199	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4121	STARD10	-2.98954745219455	8.16400251679609	2.6320395284248	0,114726094	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
7414	IER5	-1.52508838528039	5.5463880497134	2.63164056137133	0,114752517	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
7393	PMVK	-1.33384358608615	5.71522097850912	2.63150389321252	0,114761569	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4786	RBM34	0.973983338059708	3.99469502579952	2.6307498875071	0,114811529	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
11351	LEF1_H	-3.18328654516321	3.05816323478234	2.63020554797885	0,114847612	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
8592	NOD1	0.72936117637123	3.60494344185801	2.63010944241614	0,114853984	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
7923	ORC1	-2.10603548349823	3.21812273579788	2.63002898268792	0,114859319	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
510	ORC6	-1.67897918983928	4.88927755652581	2.62972114642443	0,114879733	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
6778	MAP3K9	-2.14508281159978	1.83772524770131	3.68912923944045	0,114896577	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
6436	MRPS6	-1.41854031464572	7.18111545228218	2.62923896001722	0,114911717	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
5868	PLXDC1	-2.18513133688535	1.93401789288697	3.98607891444962	0,114916793	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
2660	SLC13A4	-4.28592308425118	3.04801196323862	2.63870843692188	0,114962387	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
10719	ATP6V0B	-0.86951443883595	6.96625745197297	2.62778562501891	0,115008182	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
7839	C1QTNF7	2.32308188396662	2.59030296536946	2.62756433975693	0,115022878	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
10991	RMDN3	-1.07337133531777	5.58532259028082	2.6267035042459	0,115080068	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
7852	COL11A1	-3.76478746509627	6.86931329346093	2.6258582566644	0,115136255	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
3430	PTPN13	1.09642468527809	3.30562488517627	2.62569961708656	0,115146803	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
11359	TFDP1_H	-0.914007405760506	5.53651555798096	2.62500759758969	0,115192833	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
1754	PAK3	-0.969025720164058	5.416151132461	2.62379973079147	0,115273224	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
6639	CLN6	-1.52999766982631	5.7419164272827	2.62375929972577	0,115275916	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
7929	PRICKLE3	-1.0880350149664	3.71685797302356	2.6233502650853	0,115303156	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4714	SRPX2	2.05759231299742	5.17301391781035	2.62289387262674	0,115333558	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
5289	CDH8	-2.80970790872452	2.13483568358544	2.62220203294843	0,115379661	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
11400	ARNTL2_H	-1.27483532887691	3.45314746237628	2.62177524252719	0,115408113	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
7275	LENG1	-0.578933678656627	5.26119209911574	2.62160659931677	0,115419357	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
3069	IDS	-0.834155110590092	5.51175624968003	2.62142548235509	0,115431435	0.513091853653124	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
1517	CTTNBP2	-2.62705257624416	2.49643058988781	2.62074659418465	0,11547672	0.513098492855046	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4503	ACSM3	-5.46890303529785	5.46893125645378	2.61914753965042	0,115583464	0.513378108584142	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
3733	YAP1	0.477271818270735	6.40140634440573	2.61778283279857	0,115674655	0.513588454852428	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
8844	PPP1R1C	-2.71525297320781	2.24019750954186	2.61583279688367	0,115805102	0.513848150318265	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
8232	WRNIP1	-0.564351601192338	5.33645976030706	2.61518362871324	0,115848566	0.513848150318265	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
5048	DNAJC4	-0.767626558136779	5.69294116686177	2.6147060901747	0,11588055	0.513848150318265	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
2483	CDK5RAP3	-0.703904272065635	5.753071766788	2.61422081158647	0,115913064	0.513848150318265	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
11496	NR2C2_H	0.62299466441608	4.83143358798491	2.61325530227511	0,115977783	0.513848150318265	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
1189	ARGLU1	-0.728198183705949	6.85285833707537	2.61297955015351	0,115996275	0.513848150318265	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
10349	SNAP91	-2.67189287474678	2.5236882584969	2.61144063926199	0,116099537	0.514111213652474	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
7448	BCL2L12	-0.951904666232353	5.06423295254099	2.60965321069261	0,116219607	0.514448483141676	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
11088	TMPRSS6	-6.86623079843973	7.33435962195125	2.6173537341046	0,116380531	0.514698475544586	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
717	CHTF8	-0.630511595179284	7.2160314037427	2.60712967823467	0,116389369	0.514698475544586	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
11685	CEBPD_H	1.3625408654175	9.30846070783436	2.60603197247557	0,116463303	0.514698475544586	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
7505	NDST1	-0.840705893431388	6.12021698447446	2.6057005906148	0,116485633	0.514698475544586	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
5608	ENTPD5	-2.6685322918355	6.0794181930674	2.60555092029361	0,116495721	0.514698475544586	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4753	SFSWAP	-0.540541539046563	5.35742303719475	2.60472143809244	0,116551643	0.514742600130423	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
1084	DIMT1	-0.626580427189905	4.81084790353968	2.60399104087649	0,11660091	0.514742600130423	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
11381	HNF1A_H	-4.10200338943892	2.93483885694054	2.61351647279207	0,116637501	0.514742600130423	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4179	RITA1	-0.842772759762592	4.74123058467466	2.60113206576974	0,116793989	0.515239145664794	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
10582	ARHGAP30	-2.37673839424536	2.02181563392073	2.61029029206702	0,116854059	0.515310125787928	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
7636	TRIM17	1.66285928057927	5.99593185130307	2.59747172868396	0,117041727	0.515773998917609	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
1511	FUOM	-1.51015118130639	5.63634891230173	2.59662909674549	0,117098843	0.515773998917609	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
794	NRIP3	-1.99920905618151	3.00004281507361	2.59653141518733	0,117105467	0.515773998917609	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
7329	PSMC3	-0.520539937564229	7.43375232958944	2.5955100889369	0,117174744	0.515773998917609	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
2832	MLST8	-0.834443236704465	5.92928966803127	2.59544227822703	0,117179345	0.515773998917609	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
1838	SCAF11	0.822283009426997	5.82029528354314	2.59475719091545	0,117225843	0.515779250735323	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
9826	DLL1	-2.75437855272687	2.63332585322162	2.59412783899122	0,117268578	0.515779250735323	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4059	ACTA2	2.61144515623036	9.88174174007276	2.59248816029313	0,11738	0.51593823171159	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4485	SULT1B1	-3.75215652824823	4.48179723136085	2.59134268674689	0,117457911	0.51593823171159	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
9672	PRMT7	-0.77445465225943	4.49132389361655	2.59115814637102	0,117470469	0.51593823171159	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
10395	ATRNL1	-1.47312898248203	3.9611757825712	2.59100550198908	0,117480857	0.51593823171159	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
7689	GCN1	-0.912877420070913	5.65449416575342	2.58409378165694	0,117952348	0.517629734821455	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
8777	FAM83G	-1.16774274925826	3.04180674834439	2.58406416808529	0,117954373	0.517629734821455	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
2277	BLM	-1.84666070681356	3.0406666173061	2.58136833362267	0,118138869	0.518075346458134	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
8642	CNTN2	-2.89916066244839	2.04144119933273	2.59032464419539	0,118204666	0.518075346458134	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
8980	DNASE1L3	-4.55583136268027	4.08011414883747	2.57993764112509	0,118236918	0.518075346458134	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
11437	RARG_H	1.45292703953359	5.16196695394928	2.5796764153052	0,11825483	0.518075346458134	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
2048	CSNK1G2	-0.697444365275538	6.79068911638522	2.57935324061791	0,118276995	0.518075346458134	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
9056	CCNT2	0.723102311437839	4.5293240946904	2.5784738640903	0,118337331	0.51809690941119	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
9292	FASN	-1.19001201200813	8.67085453610568	2.57793274151498	0,118374476	0.51809690941119	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
2115	EIF6	-0.747764579158964	6.87342963563354	2.57720258192306	0,118424619	0.51809690941119	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
5751	CDK11A	-0.688284446665906	5.60684433704063	2.57670523779014	0,118458788	0.51809690941119	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
7902	APPBP2	0.531173327702626	5.49551183667345	2.5746998477261	0,118596679	0.518194895667076	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
2175	PCDHB15	-2.15849862024155	2.29429944301583	2.57447794582749	0,118611948	0.518194895667076	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4044	ZNF334	1.28853742848807	3.19311553225247	2.5726925080285	0,11873489	0.518194895667076	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
2239	SLC34A2	-2.9585693819616	2.11430404075627	2.58244510942005	0,118742664	0.518194895667076	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
7737	LSM14B	-0.687472950070631	6.87465802709445	2.57147024491668	0,118819137	0.518194895667076	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4517	KAT6A	-0.611031571378933	5.32055127846826	2.5712488819454	0,118834403	0.518194895667076	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
11531	YBX3_H	1.12903615332701	7.60836879671751	2.57109754264073	0,11884484	0.518194895667076	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
3352	NXT1	-0.762075221515792	5.1555948054117	2.57075843625095	0,118868232	0.518194895667076	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
2928	RAE1	-0.707458884515804	5.01844166571541	2.57059910205748	0,118879225	0.518194895667076	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
11404	FOXF2_H	-2.76477416590355	3.48916006655322	2.56750415216533	0,119092986	0.518813223867823	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
6603	LRRC61	-1.55343010702435	3.72383330628937	2.56654096373601	0,119159602	0.518813223867823	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
3723	PDSS1	-1.20357486508173	3.77220304253121	2.56575460593318	0,11921402	0.518813223867823	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
5250	CDC42EP3	-2.33789325148586	6.6010755016678	2.565224659426	0,11925071	0.518813223867823	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
10318	ADAM9	1.08827178991081	6.86056559386695	2.5650408968794	0,119263436	0.518813223867823	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4508	CCT6B	-1.87393991086435	2.04260684816159	2.56435924831469	0,119310653	0.518813223867823	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
10818	SLC29A1	-1.59120629122258	7.26990279901736	2.56406523244947	0,119331027	0.518813223867823	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
7300	MBOAT2	1.62836614420612	4.40064761670935	2.56171240868795	0,119494205	0.519037074150812	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
3625	PCDH19	-3.21481720824294	3.55205036829733	2.57140733075205	0,119501087	0.519037074150812	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
2126	MAP7	-3.37279627516827	4.48930487740915	2.56140697375651	0,119515407	0.519037074150812	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
5846	CAND2	-2.16413208283301	3.64300764671127	2.55848745929544	0,119718289	0.519725524608649	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
11260	HAUS8	-1.63804917816959	2.54473611261712	2.55711556673939	0,119813762	0.519860747684981	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
10405	GPM6A	-3.86149087542581	2.91448657800961	2.55620878109477	0,119876915	0.519860747684981	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
7039	WTAP	0.550355806802414	6.49957420783954	2.55551654654259	0,119925152	0.519860747684981	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
1857	SMIM24	-3.30587587838135	2.93630435667057	2.56468584906111	0,119965684	0.519860747684981	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
10660	TNPO2	-0.758181246136065	6.21345841498078	2.55485490297714	0,119971278	0.519860747684981	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
3558	MOXD1	1.63426036939858	3.28437260974962	2.55343031389443	0,120070662	0.520099056012137	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
1273	MED30	-0.770069038471475	5.59006458401251	2.55161811871235	0,120197225	0.520330046049019	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
927	KDM2B	-0.869043077052573	4.12036466383444	2.55006016101789	0,120306155	0.520330046049019	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
106	TDO2	-7.34576250639109	9.91679701478163	2.54994530191709	0,12031419	0.520330046049019	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
5067	SSBP2	1.25430102883774	4.23058023155852	2.54913779525538	0,1203707	0.520330046049019	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
11155	ZFAND4	-2.03108458867615	4.53128683014178	2.54908127175862	0,120374656	0.520330046049019	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4075	TDRP	-1.20010116989886	3.54002645916632	2.54862848578184	0,120406357	0.520330046049019	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
8421	ZFP64	-0.731440683086998	5.06185952900399	2.54782858918636	0,120462383	0.520330046049019	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
2398	COL13A1	-2.16611637911338	4.80882267001176	2.54758780575365	0,120479254	0.520330046049019	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
6730	CCDC117	-0.997622279610033	4.59239647243406	2.54610705871161	0,120583064	0.520586500837584	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
1392	ANKRD42	0.859570398621251	3.51904291961507	2.54402505663715	0,120729202	0.520887758628919	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
3010	MED18	-0.881108185865704	4.20908319490309	2.54384634333446	0,120741756	0.520887758628919	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4432	PAIP2B	-1.90551619982194	4.17629452452071	2.54230667191293	0,120849972	0.521162723947413	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
5495	SLC38A10	-0.747417029296044	6.43770788682983	2.53797193745193	0,121155244	0.522070932217431	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
11251	FAM221A	-1.95013426331247	2.68922909469409	2.53773780067048	0,121171758	0.522070932217431	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
9827	GPS2	-0.586453961590801	6.02849215218628	2.53715238551113	0,12121306	0.522070932217431	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
2206	BPTF	0.815593762065947	4.70452839937532	2.53672141033134	0,121243477	0.522070932217431	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
10244	PIKFYVE	0.881343080844191	5.49146777704988	2.53615656521629	0,121283356	0.522070932217431	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
2036	TMEM47	1.59970268554973	5.05853620081847	2.53515011828528	0,121354449	0.522185118346574	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
9686	ZFYVE1	-0.973951391887925	5.7370481713359	2.5316026218469	0,121605422	0.522920618299576	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4665	KIF22	-1.58274004873294	5.30918888881618	2.53147254626864	0,121614636	0.522920618299576	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
6221	ZNF839	-1.18222037479815	3.42288001946036	2.52918318656507	0,121776933	0.523248904234079	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
618	TBC1D9B	-0.671799677813547	6.3140272988014	2.52910782936809	0,12178228	0.523248904234079	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
2727	SH3BP4	-1.64695252654041	5.60025317887416	2.52780749947302	0,121874579	0.523248904234079	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
961	DGAT1	-0.687574519381705	5.19012447973336	2.52778565767968	0,12187613	0.523248904234079	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4954	NDE1	-1.14282468118161	5.34329287607958	2.5272486761591	0,121914271	0.523248904234079	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
8007	TCEA1	0.777448901706851	5.49397705544809	2.52605643597488	0,121999001	0.523420833361603	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
9952	PA2G4	-0.849576136301925	8.13668937770691	2.52483096660553	0,122086164	0.523499715533701	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4642	TTC30B	1.09941564320943	3.18661474593006	2.52381141406358	0,122158736	0.523499715533701	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
3947	ADGRE1	-2.82329971495929	2.54988827820498	2.53286383255975	0,12219394	0.523499715533701	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
6292	RECK	0.989911736688375	4.63063363102636	2.5232867509027	0,122196102	0.523499715533701	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
11628	TFCP2L1_M	-3.86378841730304	3.25693101665648	2.53104469782358	0,122322767	0.523850826006354	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
5179	MPV17L2	-0.801625410171105	6.59921346948765	2.51857573464016	0,122532202	0.524395202016047	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
8212	PCSK1N	-3.38159801542049	4.55705797265229	2.51755145343612	0,12260542	0.524395202016047	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
3315	SPAG1	-1.89615693903586	2.45035049986372	2.5165892016681	0,12267425	0.524395202016047	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
1524	ALX1	-3.03161457043165	2.40468632815617	2.516316375425	0,122693774	0.524395202016047	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
5939	ST8SIA5	-2.76747400567519	2.16680983041342	2.52552015358761	0,122714972	0.524395202016047	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
1897	SAPCD2	-1.92844421926223	3.08187237595845	2.51597212901966	0,122718413	0.524395202016047	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
10772	MAPK8	-0.800786089591451	5.36495129420485	2.51528149719007	0,122767862	0.524415253380969	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
8648	COPZ2	0.948824777718771	6.68731245113447	2.51286288539458	0,122941217	0.524844770685241	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
7668	TIPARP	1.35231537040481	5.77022252763627	2.51262892709386	0,122958001	0.524844770685241	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
5692	DSE	1.22428645237319	5.49263097453668	2.51177619387129	0,123019198	0.524891244504339	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
6452	GALNT16	-3.9576596953095	4.93251097582655	2.51071812757818	0,12309518	0.524891244504339	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
8480	IRF2BPL	0.834206174493065	6.18272436831545	2.51060537364868	0,123103281	0.524891244504339	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
6649	GRB2	-0.52468819299675	6.95903809664627	2.50817102485386	0,123278317	0.525356432708573	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
5891	SPTLC3	-1.25748384382324	3.21315759624846	2.50754189685297	0,1233236	0.525356432708573	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
5043	LRRK1	1.29185949491089	3.90068500707649	2.507218389037	0,123346893	0.525356432708573	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
1627	LSM4	-0.979233478429492	7.12183187668338	2.50386870562629	0,123588373	0.525861941634622	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
3939	NANP	0.909456473814695	3.48445003105746	2.50375695465251	0,123596438	0.525861941634622	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
190	GCLC	-2.06580634051295	6.97269984355326	2.50302719263422	0,123649124	0.525861941634622	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
820	TTC23	0.772030995701822	3.88376651840155	2.50247984433006	0,123688657	0.525861941634622	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
9403	CENPP	-1.61303665933963	3.8489128201648	2.5024615121518	0,123689981	0.525861941634622	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
2276	ALKBH1	-0.843904194177236	4.28411875241118	2.49976996904526	0,123884598	0.526389971406775	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
10897	CD4	-1.90058116494589	2.75483119743643	2.49887670349225	0,123949266	0.526389971406775	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
6535	MTSS2	-2.05870245704132	6.53625481032485	2.4984317764934	0,123981491	0.526389971406775	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
3867	SYPL2	-1.98935098241606	2.35828756573465	2.4981472849835	0,124002101	0.526389971406775	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
10459	MAVS	-1.03942467663669	6.28719197304	2.49671483278024	0,124105937	0.526389971406775	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
9457	KMO	-6.46537445844206	6.8367576280989	2.50515941004384	0,12417313	0.526389971406775	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4756	GPR85	-2.27430783012025	2.13237997691804	2.49484165745725	0,124241871	0.526389971406775	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
2635	PHF8	-0.765352485754554	4.81716308562028	2.49444897147452	0,12427039	0.526389971406775	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
5764	ZNF292	0.694082025534901	4.39659450481339	2.49333032894667	0,124351673	0.526389971406775	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
7010	MED16	-0.877301914372981	5.59589386186571	2.49275451389408	0,124393537	0.526389971406775	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
5782	MAP4	-1.17568112637285	8.10346601935746	2.49240257652899	0,124419132	0.526389971406775	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4009	RPS26	-0.99549976073052	5.4925928122213	2.49221765538432	0,124432583	0.526389971406775	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
3546	BOD1L1	0.823921621855836	4.73728757388211	2.49179988679063	0,124462978	0.526389971406775	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
9420	PLEKHG6	-3.09015375735509	2.54240943977172	2.50063423632845	0,124499938	0.526389971406775	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
4652	PYGM	1.82874850700723	2.87344923201309	2.49081724840276	0,124534503	0.526389971406775	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
5725	POGLUT3	1.17556841066384	5.9673944445519	2.490498603157	0,124557708	0.526389971406775	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
1685	MTMR4	-0.915905256171047	4.3869854268071	2.48858192479156	0,124697389	0.526389971406775	BH	1*groupCardiac_Myocyte:h -1*groupa:h	glm
