table.gene	log*sign
FADS6	-3,675405396
CRK	3,675342971
BHLHE40	-3,675196557
LSM4	3,675146561
ILF2	3,672384198
TTC7A	-3,671584255
TSPAN1	-3,671538207
RPUSD4	3,67148452
CXCR3	-3,671299648
GLUL	-3,669419014
CENPO	3,668795319
PHF12	-3,668771584
EMC6	3,668716319
FSD1L	-3,667618178
ERBB4	-3,664860522
MRPS15	3,664427089
AGTPBP1	-3,663398604
HMCN1	3,663115568
OTUD4	-3,662872684
LMNA	3,662774377
GFRA1	-3,662714943
NDRG1	-3,659926294
TRIM14	-3,659916718
PTPN22	-3,657990483
CDCA8	3,657825587
MET	-3,657653905
POC1A	3,654863545
TRPC6	-3,65434292
CD3D	-3,654320752
RBM27	-3,653578281
PHACTR3	-3,653459523
IL17RE	-3,652384196
ZBTB11	-3,651546779
DLGAP1	-3,650715623
SLC2A5	-3,650534879
PCSK2	-3,650104528
CASP3	3,648584102
TSPAN6	3,647536165
PPP3R1	-3,647126135
EXT1	3,646128799
RNF128	-3,645661286
IRF7	-3,645284338
CD200	3,645201085
MAP7D3	3,644940762
GTF2H3	3,644127523
TACSTD2	-3,642528853
PHOSPHO1	-3,642385157
PNO1	3,642254983
CPEB3	-3,642089964
GPSM3	-3,641735819
DSC2	-3,641613096
KIDINS220	-3,639989324
BACE1	3,639969759
ESS2	3,639745084
CCS	3,638540428
SYT7	-3,638443822
ESRP1	-3,636717901
TACC2	-3,636399338
PROS1	3,635851454
NET1	-3,635541069
TMEM229B	-3,635369024
PLA2G4F	-3,634525017
PARP8	-3,634506763
ENHO	-3,633896095
VAMP1	-3,63381923
DES	-3,633263397
HPCAL4	-3,63326
SLA2	-3,632927749
IFT43	3,632383966
ANKRA2	-3,631328497
LDB2	-3,631277735
ADAMTS3	3,630835193
GFOD2	-3,630524867
ARHGEF12	-3,629756166
BUB1	3,629694824
RNF182	-3,628335582
TBC1D10C	-3,628035944
NLRC4	-3,627626227
PPP2R2B	-3,626018204
BRK1	3,625815821
GRHL2	-3,625364861
MAPKAPK3	-3,62528788
FHDC1	-3,624322513
HSPA4	3,624061083
CD22	-3,623460004
S100A14	-3,62321919
SPC25	3,622504037
STARD10	-3,621363399
POF1B	-3,619430889
RFT1	3,619240555
GINS2	3,619230597
PRSS12	-3,617753324
JMJD1C	-3,616956945
UBP1	3,616526619
PLSCR4	3,616429139
MYO1D	-3,615369723
PIM3	-3,614652955
BDKRB2	-3,614477188
GPX3	-3,614363083
PRR14	-3,614358438
VIPR2	-3,614041125
ERGIC3	3,613455597
NAV1	3,612762238
MARVELD2	-3,612140679
PHF21A	-3,612018016
TSC22D1	-3,611942582
BSPRY	-3,609938297
SPATA20	3,609757209
FRMD3	-3,609549345
CHD2	-3,608567648
DMTF1	-3,607606849
MYO5C	-3,607514553
FCN1	-3,605063499
MRPL19	3,604020929
CHM	-3,602355506
PROM1	-3,601845286
MAPT	-3,601726416
LAT	-3,601362271
TNFRSF14	-3,601002017
TMEM184A	-3,600664695
GNAZ	-3,599939124
SCN2B	-3,599340557
PDSS2	-3,599312782
CSTA	-3,598434799
CHST9	-3,59833824
POFUT2	3,596455231
UBXN2B	-3,595528723
TRIP13	3,594256973
RPS9	3,593204437
IRF2BPL	3,593072188
CLTB	-3,592080616
ZBTB7C	-3,591943648
PPIF	3,591183017
SIGMAR1	3,591165241
PIPOX	-3,589867245
ICOS	-3,589035272
TLL1	-3,589011881
IVD	3,588864847
MBP	-3,588592852
VSNL1	-3,58825216
LYN	-3,587990855
TMEM30B	-3,587826985
MCOLN3	-3,586608245
TUBGCP3	-3,585844886
GRHL1	-3,585490193
ITGA2B	-3,584170624
TTK	3,583686706
FAM50A	3,58365124
RIN3	-3,582177875
NDUFAF3	3,582138367
GLMP	3,581609967
IFNLR1	-3,580176672
FAM102A	-3,578576247
RBPMS2	-3,578406873
CPNE5	-3,578164567
COL6A3	3,577359463
SZRD1	3,576589981
ENKUR	-3,576544035
IL2RA	-3,575575554
USP44	-3,574536862
AGT	-3,5744767
MLKL	-3,573318944
SPARC	3,573315773
FADS2	3,57270207
PLEKHM3	-3,572426317
RUNDC3A	-3,572026882
SLC12A2	-3,571442932
BLOC1S5	-3,570500285
PNOC	-3,569757033
MYBL1	-3,569120883
HBEGF	-3,567901831
ANKRD9	-3,567800164
EIF2AK3	-3,564841109
ITGB6	-3,563900352
RORB	-3,562798877
OSM	-3,561807697
ADCY2	-3,56167347
COL23A1	-3,561260031
GPR68	-3,559876589
LRFN4	3,558417853
TBCK	-3,557872611
SS18L1	-3,557826571
PRF1	-3,55775701
C9orf152	-3,556907689
BAG1	-3,55518117
KCNAB1	-3,554724328
GABARAPL1	-3,554548351
PRDX5	3,554496758
HDAC7	3,55434109
CNKSR1	-3,553937403
SBDS	-3,552142106
SMC1A	-3,551463362
LYVE1	-3,550270756
RHOB	-3,549557364
RPL15	3,549261806
PARD6B	-3,54778801
XPR1	-3,547071876
LIME1	-3,545757863
PLS1	-3,542507172
KHDC4	-3,542416007
ACY3	-3,542376953
MARCHF9	-3,54187661
ZAP70	-3,540124961
RBP4	-3,539521593
HSPG2	3,538413253
E2F2	-3,538063426
METTL22	3,537734054
GDF11	3,537159141
SCNN1B	-3,536546789
KCNJ10	-3,536455727
ALKAL2	-3,53644379
CD177	-3,535639801
FAM49B	-3,535590748
S100A3	3,53551959
TNFRSF13C	-3,535079597
ST6GAL1	-3,534266138
MIF4GD	-3,533495955
JRK	-3,53331348
NCAPG	3,532607082
KHDRBS2	-3,531730753
DNAJC10	3,530287826
SFN	-3,530175754
PPP1R11	-3,529976951
PDGFRA	3,529462726
EMCN	-3,528632694
RHBDD3	3,52738728
GASK1A	-3,527163185
SERPINI1	-3,527045023
DNAJB9	-3,526228078
TNFRSF18	-3,526150007
TBK1	-3,525871581
CCNG1	3,525711314
FGFR1OP2	-3,525575255
FOXF1	-3,522947624
PLA2G5	3,522073898
PRKCQ	-3,52090827
COPG2	3,520505462
PPIH	3,519927938
SUDS3	-3,519561538
METRN	3,519454301
RCC2	3,519344861
REV3L	-3,518277689
RPP21	3,517129094
CAMK2G	-3,516638226
CCDC88B	-3,51602851
EVL	-3,514945088
TMEM139	-3,514471462
ERP44	3,512637704
LMNTD2	-3,511527584
ME1	3,510101321
ASNS	3,507420428
DDX24	-3,506964748
GP1BB	-3,506415281
TMEM40	-3,505242259
NSA2	3,503152204
MED13	-3,503045093
IER3IP1	3,502885602
FLT4	-3,502443663
CORO1C	3,502184058
COG6	3,500475636
CDH3	-3,499455927
ADAMTS2	3,498663296
FCRL5	-3,496038282
VCPKMT	-3,492059159
ARMH1	-3,492041021
ECH1	3,491537666
LPAR2	-3,491443568
MRAP2	-3,491055079
IGLL5	-3,490217637
LTF	-3,488326757
GASK1B	3,487174596
ATP8B2	3,487167154
LOX	3,486702858
ROBO2	-3,4866017
PGM5	-3,486456033
PAIP2B	-3,486166471
DDX19A	3,483771619
MRPL13	3,483501258
BEX4	-3,482175634
TOR1B	3,481992285
ARHGAP12	-3,481580226
ANKHD1	-3,480581972
ANKHD1-EIF4EBP3	-3,480581972
RRS1	3,479359425
OLR1	-3,478552309
CCT5	3,478204351
PPP1R1A	-3,477111379
RBM38	-3,476492799
RAB39B	-3,475633222
CCN1	3,474991166
B3GNT3	-3,473969408
BCL7B	-3,473464785
ATP2C2	-3,47242413
MAP3K12	3,471608678
NANP	3,47109808
ADAMTS15	3,47081032
C6orf141	3,470128995
WDR70	-3,46896046
VCAN	3,468860053
TUBA8	-3,468249035
BTC	-3,467912709
RIOK3	-3,465646521
SH3YL1	-3,465308358
RAP1GAP2	-3,464627603
GSTT2	3,464055239
LGALS3BP	3,46273872
CRY2	-3,46197018
SH3TC1	-3,461604876
GKAP1	-3,461450589
FREM1	-3,461008853
MLXIPL	-3,460895613
CTSG	-3,459831382
SNTG2	-3,459803763
NCALD	-3,459712085
REEP1	-3,459541828
GFRA2	-3,458565365
LFNG	-3,458561256
ADGRF5	-3,458550627
CRIM1	3,456645758
NEDD4L	-3,456118607
TRNP1	3,454529972
HID1	-3,454440994
ANO8	-3,452255752
PTGDR2	-3,450624864
SIK2	-3,45009736
SHQ1	3,448524072
PBLD	-3,448173012
SAE1	3,447618309
KANK2	3,446238018
GLIS3	3,445646295
TMEM255A	-3,445319359
PLCH1	-3,445200304
ZNF202	-3,445116223
KCNK3	-3,443705944
CBX1	3,443480094
JAZF1	-3,442671334
MMD	3,4426312
AKT3	-3,44259968
LTB	-3,442186564
CXADR	-3,441951424
FKBP11	3,441864759
CD47	-3,441609783
ROR1	3,441430383
RSF1	-3,441282151
JPT1	3,441002364
CNGA1	-3,440968129
EFR3B	-3,438755647
CTNNB1	3,438527982
RALBP1	-3,437501334
SCNN1A	-3,437165514
C2CD2L	-3,436848837
SLC25A37	-3,435637349
DAD1	3,435318505
CADM2	-3,434604762
LDHA	3,434319259
OGDHL	-3,434169639
RNF43	-3,43408719
PFDN4	3,433702888
DIAPH1	-3,43141469
SLC16A7	-3,430506295
YTHDC1	-3,430302379
WIF1	-3,430076156
KALRN	-3,429661053
RUNDC3B	-3,429422955
MTA1	3,428251556
PRSS35	3,428181922
TROAP	3,426223568
NUF2	3,422571964
PIP4K2A	-3,422479674
SELE	-3,422446635
INAVA	-3,422062208
SEMA6A	-3,421016477
COL6A2	3,420851136
PPME1	3,419898825
FBXL7	3,418605586
GGT6	-3,41802742
AGMO	-3,417902302
MRPL28	3,417580439
CCRL2	-3,417176166
DEGS2	-3,416826498
DPEP2	-3,416143453
HSD11B1	3,416124797
COPG1	3,415989197
SLC37A1	-3,415555429
PCBP3	3,414736823
NAP1L2	-3,413386849
NFKBID	-3,412366316
THRSP	-3,411761706
ZBTB4	-3,411598106
SCN3A	-3,411168565
SMARCA2	-3,410703679
RENBP	-3,409256648
SAAL1	3,40904073
TM7SF2	-3,409033364
PAQR8	-3,406711108
ATP6V1B1	-3,405015389
KBTBD7	-3,404091148
MAK16	3,402488244
HS3ST3B1	-3,401958375
CAD	3,401204033
DNAJB2	-3,400739331
TBX21	-3,40045207
CD300E	-3,399880799
NPW	3,399707823
HARS1	3,399367654
RIPOR2	-3,399320162
SLC25A30	-3,398042257
RNASEH2C	3,397971141
MST1R	-3,396789504
SLC16A3	3,396544934
RAB3C	-3,396051557
PTP4A3	-3,395625169
WDR1	3,395579521
RANBP3L	-3,394814251
TAF10	3,393991917
PCLO	-3,393157733
WARS2	3,393048497
ABCF2	3,392966091
SLC30A4	-3,392476585
MPZ	-3,392434105
MYCL	-3,390339657
PIK3CD	-3,389612602
COQ2	3,389171968
IFIT2	-3,388192371
STXBP3	-3,387963297
TNFRSF12A	3,385204824
EAF1	-3,384996163
ENSA	-3,384933569
RPL8	3,384862187
IGSF21	-3,38469033
MED9	-3,383330665
MMP25	-3,381800822
DYRK1A	-3,381453727
COPE	3,381082147
SLC22A15	-3,380581306
SPG11	-3,380332384
HMGCS2	-3,379996217
DPEP1	-3,379690871
ADGRE5	-3,379526131
TMEM45B	-3,378738714
NLGN3	-3,378693222
PRDX1	3,377793716
RILP	-3,377466969
PDE4B	-3,377296442
ANKMY1	-3,377165073
DCK	-3,376624541
CTLA4	-3,376272949
RAB30	-3,376202023
SSR2	3,37440148
NDC80	3,372620653
KDM6A	-3,372368768
TMEM150B	-3,371844937
HMOX2	3,371464395
YOD1	-3,371270587
NRARP	-3,370219086
WIPF1	-3,369542967
ADGRG5	-3,369330324
PDPK1	-3,368654147
CDKN1B	-3,368599116
MS4A1	-3,368083335
MATN2	3,367916397
DYRK4	3,367408469
SERPINF1	3,366649572
CERKL	-3,36637047
RIMKLA	-3,365334143
BRAF	-3,362499743
SHTN1	-3,362165783
PHYHIP	-3,361877247
DTX1	-3,361058605
MRPL3	3,360875003
ANKRD1	3,360688044
OSGIN2	-3,360512096
MAATS1	-3,359896959
NCOA2	-3,357856353
SHCBP1	3,356706192
NDUFA2	3,356207387
OGFRL1	-3,355148069
TDP2	-3,354097921
HYAL1	-3,35373922
KIAA1328	-3,35349794
MVB12A	3,35346142
KIT	-3,353415954
SDR16C5	-3,35286962
SH2D3C	-3,352142315
VPS50	-3,351380495
SERTM1	-3,351074232
LIN7A	-3,350913604
TNFSF13B	-3,348276423
PBX4	-3,348267123
ESPN	-3,347029607
CCDC58	3,34515945
ADAMTS1	3,344449623
CDKL5	-3,344262456
CTNNAL1	3,343907605
CCNE1	3,343536575
LYRM9	-3,342983147
FAM122A	-3,341898403
CHRM3	-3,341815466
MOSPD2	-3,339550652
RPRD1B	-3,338516356
GDPD2	-3,337686509
BAG2	3,337488594
NTN1	-3,33707801
SYT13	-3,337068245
KLF2	-3,336809667
PIGR	-3,335400412
GNL3	3,334503912
S100A6	3,333939527
IL12RB1	-3,332871112
PPIL2	3,332274763
SYDE1	3,331930711
SLC30A7	3,331364307
FBXO28	-3,331036784
SEMA7A	-3,330999098
KIF21B	-3,330669414
CDH23	-3,330562211
ILDR1	-3,330035469
PIAS1	-3,328563312
CCDC85B	3,327016989
OTUD1	-3,326204691
TNFRSF25	-3,326006418
CPEB4	-3,325704646
APOC2	-3,325568793
B3GAT1	-3,32518621
VOPP1	-3,324816162
ZCRB1	3,322657367
CERK	-3,322554437
LIF	3,322518218
ATE1	-3,321404599
CXCL13	-3,32076855
MKRN1	-3,320340903
GTF2A2	3,319980714
EDEM3	-3,319979306
CDC123	3,319169139
NLRC3	-3,31873276
MRPL23	3,317420281
RASEF	-3,317369477
PLEKHH1	-3,317207008
DLGAP5	3,316535728
DDX6	-3,31613663
SLCO2A1	-3,315958396
WBP2NL	-3,3158566
TREM2	-3,3154131
RAPGEFL1	-3,314860661
SNX12	3,314616573
FOLR1	-3,314371676
POLG2	-3,313840747
RPL18	3,309450399
CHST14	3,308637886
TTC32	-3,308571499
LHFPL2	3,308286304
CKB	-3,305390091
MCTS1	3,305383047
CLEC3B	-3,30508646
HS3ST2	-3,304789325
COL14A1	-3,304427671
CWC22	-3,303317205
NOS1	-3,303139515
USP38	-3,302688468
KPNB1	3,302274898
EIF3J	3,301731631
SLC17A5	-3,300514156
LARGE2	-3,299477057
KBTBD8	-3,299459532
CLSTN3	-3,297676406
CNTN4	-3,29711696
TAC1	-3,295046916
LRRN2	-3,294130541
OLA1	3,294040084
NXPH3	-3,293813753
SRI	3,293729236
FBLN2	3,291493511
TOPORS	-3,290819131
CPED1	-3,290606708
SYT11	-3,290429152
TFAP2C	-3,288155759
S1PR4	-3,287138907
DEDD2	-3,286896829
TTR	-3,286499354
EDN1	3,285185522
PCDH18	3,284909525
KLF11	-3,283318154
WDR17	-3,282897671
NSUN3	-3,279996327
MCEMP1	-3,279399732
DMRT2	-3,278885132
NUMBL	3,277037459
IRAK2	-3,275934939
EEF2	3,274967181
AGPAT5	3,274631415
RGS16	-3,272284967
CPM	-3,270167416
PLIN1	-3,268476297
TSPAN12	-3,267077438
AGR2	-3,266830648
COL16A1	3,265157893
KCNJ12	-3,264168506
BTF3	3,263740464
VSTM2L	-3,263227461
FURIN	-3,261840106
TNFRSF4	-3,261100067
CENPE	3,261032143
MMADHC	3,260746994
MPIG6B	-3,259413908
SH3GLB1	3,259264716
SULT2B1	-3,258497764
SLC1A3	-3,258308329
MPV17	3,256834372
IMP4	3,255888073
ZNF655	-3,254323548
ELF1	-3,254025369
MAPK4	-3,253954937
MRPS22	3,253427212
SQOR	-3,253353613
RHOF	-3,253313319
BNIP3	3,253253021
OPTN	-3,252982424
CFP	-3,252799969
RASGRF1	-3,252017561
TXNDC12	3,251989259
CHDH	-3,250982762
NKD1	-3,250402961
PNPLA8	-3,248984004
CYP1A1	-3,248375158
SMIM5	-3,248239775
KCNC4	-3,248186271
DARS1	3,248034433
CRHBP	-3,247410126
ARRB1	-3,247120408
LAD1	-3,246979479
ADH1C	-3,246324354
KL	-3,245809341
TPGS2	3,245596672
SPATA2L	-3,245239513
TUBD1	-3,244033886
ADD2	-3,243660314
GPR18	-3,243452286
CAMK2B	-3,242666206
FABP7	-3,242242664
RAI14	3,241027416
PIK3IP1	-3,239146363
CBX8	3,238449006
BEX3	3,236267148
PDZD11	3,235966271
RHOBTB3	3,235709247
RXRG	-3,235617472
CCL24	-3,235257116
CBLL1	-3,234938782
SLC9B1	-3,234516797
TMEM141	3,234195999
GLS2	-3,233722861
NFATC4	3,233306616
SIT1	-3,233079093
STT3A	3,232276185
MRPL58	3,232265064
KLRD1	-3,230368035
GRID1	-3,229415979
HMGCR	3,228698798
PSMD6	3,228149267
SMCHD1	-3,227477319
MKS1	3,227079231
MYADM	3,226832625
KLRC1	-3,226742826
MUSTN1	-3,226181016
DHRS7	-3,22508457
KBTBD12	-3,223790349
FBXL4	-3,223262197
POLR2H	3,223253684
CNN1	-3,222974131
EXOSC4	3,22273562
HCFC2	3,222625426
DHDH	-3,222621914
ABHD17B	-3,222306365
NFE2	-3,222026845
PDK4	-3,222000313
CDH10	-3,221190179
CUL7	3,221179034
CD79B	-3,220830625
CXCL12	3,219374124
S100A4	-3,219113212
SLC14A1	-3,217159848
PITHD1	-3,217139842
SLC7A7	-3,216615947
FCRL1	-3,214712875
N4BP2	-3,21403887
PROM2	-3,213980101
WWC1	-3,213711646
ADTRP	-3,213269416
LIN52	-3,212847093
HAUS1	3,211815598
AKAP6	-3,211509555
AATK	-3,210087164
PRKX	-3,210032658
IL17RB	-3,207062521
PENK	-3,206340783
FAF1	-3,20602673
TLR3	-3,20537677
RFX3	-3,205227201
BTG1	-3,204164054
CTNNA3	-3,203573834
LIMD1	-3,20318499
PSMA5	3,202237381
CHRM2	-3,201159272
LY6G5C	-3,200459232
TLCD4	-3,200319036
NBL1	3,199319711
RSBN1	-3,199219382
IDH3G	3,19740379
SLC39A8	-3,197258514
NTPCR	3,195593214
GRSF1	3,195150186
TNFRSF13B	-3,194251025
BANK1	-3,192524919
SEC23IP	3,191929876
SLC40A1	-3,191722094
SELENOP	-3,191582765
NAPSA	-3,191460421
DNAJC6	-3,190487018
ALAS2	-3,188910923
BYSL	3,188454252
CORO1B	3,188425939
SGIP1	-3,188054565
CCDC9	-3,18802492
ZER1	-3,187940047
ERAL1	3,187017449
SYVN1	-3,186594019
RAB5IF	3,185990468
TBP	-3,185646747
AGO4	-3,185570301
LAPTM4B	3,185061204
EIF2S1	3,184713653
OXNAD1	-3,183077631
NLE1	3,181335375
PRKN	-3,180829466
KIF11	3,179183021
KDM2A	-3,17902612
ITGB8	-3,178791834
MIS18A	3,178242183
YIPF3	3,17820609
CIDEB	-3,17792244
SNAP25	-3,177773795
CCT4	3,176541115
CARNS1	-3,176475526
HELZ	-3,175670465
NDUFB8	3,175476623
GCLC	-3,174810115
SIL1	3,174085457
PITPNM2	-3,173875127
NOP10	3,173609696
TRAPPC5	3,172878953
TM9SF1	3,171676423
PRKD2	-3,169224922
NBEA	-3,16892231
FAM114A2	3,168071329
CLN8	-3,167976579
ADIPOR1	-3,166433593
ANXA6	3,16621842
SEZ6L	-3,166012268
GPR146	-3,164610266
AGBL5	3,161225187
CAMK2A	-3,160458095
HOXB7	-3,160388849
PDCD1	-3,160139686
SLC17A7	-3,158259813
HSPA5	3,157881712
APLN	3,157617561
PTPRK	-3,156603752
GLB1L2	-3,156176466
ELL3	-3,155363049
NPY	-3,15485182
CEP104	-3,154206828
SIRT1	-3,153537486
MRPL53	3,152280009
SMPDL3B	-3,152101276
GOLGB1	-3,151514488
GAP43	-3,151328355
GNL1	3,151260031
EPB41L5	-3,150813242
PCDH19	-3,150389441
CCDC146	-3,150365329
DERL3	-3,149886537
GCSAM	-3,149757179
XCL1	-3,149056337
IGSF11	-3,148901406
MYO5A	-3,148024295
PHLDA3	3,146628307
CXCR6	-3,146385348
OVOL2	-3,146225429
OSBPL8	-3,145641311
GRIA3	-3,14509433
AIMP2	3,145049131
RPUSD3	3,144970157
CBLC	-3,143110464
CCT2	3,143099015
PRRG2	-3,142311907
CDT1	3,142091377
KIF1A	-3,141484015
SLC23A2	-3,140027602
LY6G5B	-3,138110725
HS6ST1	3,137781864
TIMD4	-3,137622721
TUSC3	3,136504185
SOX2	-3,136414995
CST6	-3,136302145
MFAP2	3,135390116
CCDC66	-3,135032912
MIA2	-3,134715639
FXYD7	-3,134676782
CDK19	-3,134288193
TMEM163	-3,133957824
TDRD7	-3,13352146
ZNF248	-3,133230492
CCDC141	-3,132645758
COL13A1	3,132424558
CTSE	-3,132403888
TMEM143	-3,132401631
ANKRD12	-3,13150038
FZD5	-3,130408133
TMCC1	-3,130104516
AMN	-3,129974907
CXCR2	-3,129554724
RIBC1	-3,129543801
PCGF5	-3,129264957
HES6	-3,128329843
SPX	-3,12811299
RPL3	3,128052395
JUP	-3,125524135
CFAP126	-3,125240561
IL10	-3,124160438
TOB2	-3,123615346
PCYOX1L	3,12283972
RGMB	-3,121772202
GJB1	-3,121729474
PSMC3	3,120673144
DTWD1	3,120566205
KLK11	-3,120500323
NAA25	3,119096475
PGAM1	3,118814016
TTC4	3,118647701
S100A10	3,117986096
SUSD4	-3,11792221
POLD2	3,117642289
ARHGEF15	-3,117286037
SIPA1L1	-3,116588084
FEM1B	-3,116408796
XPOT	3,115466892
CCN2	3,115182651
CLTA	3,115134408
RAD23B	3,114766682
HIBADH	3,114594983
OTULIN	-3,114556383
GJB2	-3,114502904
ARHGAP32	-3,114468966
CHADL	-3,114300537
MRPS14	3,113923771
CBS	3,113913655
COMMD8	3,113150169
ALG9	3,112411918
HMGCL	3,112360413
LIPN	-3,11177475
TRPC4AP	3,111645245
MAB21L4	-3,111450708
UBQLN1	-3,111370401
HSPE1	3,11005923
ZBTB37	-3,109973268
PTPN3	-3,109879919
TREX1	-3,10916987
HLA-DOB	-3,109051015
TOMM40L	-3,108953258
GALNT6	-3,106195759
WIZ	3,106083329
OSR1	3,105626331
SH2D2A	-3,105424446
AOC3	-3,10523105
SLC34A2	-3,10441524
PJA2	-3,103695157
SLC16A14	-3,10350835
ADCY4	-3,10310956
RASL11B	-3,102906058
S100A16	3,102596238
CAPN1	3,101596502
ITFG2	-3,101103112
TMCC2	-3,101014456
POFUT1	3,100816925
BLK	-3,100742332
MRVI1	-3,09924362
GAREM2	3,097204925
ATP2A3	-3,096951505
SPAG5	3,096717804
ACSL5	-3,096188603
ZFPL1	3,095869884
TCTN3	3,095683095
RSL24D1	3,094913615
SCARA3	3,09405055
VASN	3,092523129
CDC42BPG	-3,092135153
MAFK	-3,090631662
SUN2	-3,090557685
BTLA	-3,0899718
SH3GL2	-3,089465655
ASPG	-3,089055594
MYOF	3,08899776
GOLGA1	-3,088555598
RPS10	3,088481434
CADPS	-3,088364304
MTMR12	-3,088271911
EXOC7	3,087811869
CTSC	3,087493095
GPC4	-3,086401134
ZBTB25	-3,085608299
TMEM101	3,085502358
GJB3	-3,083991678
RAB11FIP1	-3,083395142
RNF181	3,082426722
AFAP1L2	-3,081676074
DPYSL3	3,08155025
DCUN1D1	-3,081397117
SCN3B	-3,080540881
NDUFAF8	3,078310219
CR2	-3,076366727
SERINC1	-3,076202823
MSANTD3	3,076184897
NUDT2	3,075475683
PDLIM1	3,075374019
SYN3	-3,072600921
RCHY1	-3,072598842
LAS1L	3,071752505
RHOV	-3,069867255
NR2F1	3,069440926
KLK6	-3,068421861
TMC4	-3,067987587
CLDN8	-3,067484208
CORIN	-3,066913182
MAP7D2	-3,066333288
PFN1	3,066229597
ATP6V1A	-3,066176658
PCDHB3	-3,06492883
CGN	-3,062849072
POLE2	3,062585763
SLC44A4	-3,061827405
ZNF267	-3,059750466
ETF1	3,059618407
RASL12	-3,059178263
CCDC137	3,058885072
CLEC4D	-3,058483317
BLOC1S4	3,058418907
TOM1L2	-3,058357613
APLNR	-3,058183248
ADAM9	3,057908183
DAP3	3,057404252
PON3	-3,05648189
NKTR	-3,055968639
CRY1	-3,055530777
PAFAH1B2	3,05486481
C1QTNF2	-3,054562952
MED26	-3,053556804
RMDN1	3,053513319
MRM3	3,053114987
HMCN2	-3,052416917
PRKCI	3,052164252
LRP2	-3,051760099
FUT2	-3,051705037
CD101	-3,050937846
UGGT1	3,050833657
ZC3HAV1L	3,050829238
ANKRD49	-3,05007122
RASSF6	-3,049922701
CCK	-3,048878994
SYT1	-3,046817818
ERC2	-3,045580856
BMP4	3,044777581
FKBP1A	3,044160438
B4GALT1	3,04413433
DGKB	-3,043828796
EPB41L4B	-3,04279102
VPREB3	-3,042732386
C20orf194	-3,042091701
EEPD1	-3,04178252
CLDN15	-3,040717907
SHROOM3	-3,040393833
SUSD6	-3,04009373
GRAMD1B	-3,038882688
FAM174B	-3,038050656
NECTIN4	-3,036775082
POP7	3,036027905
SELENON	3,035768295
CRELD2	3,035305939
GPRASP1	-3,035138741
RNPS1	3,034554468
EHD2	3,033137862
SLC2A6	3,032859955
GJB6	-3,032320593
AGMAT	-3,031902059
PIK3R3	-3,030708487
ATG4D	-3,03011852
CASQ2	-3,027050924
FLNC	3,024404354
MOCS3	3,024024514
KCNMB2	-3,022602522
LAMTOR1	3,02231381
MPV17L	-3,021995728
EFNA1	-3,021489263
NECAB1	-3,021055232
PTOV1	3,01992734
TMEM116	-3,018818534
TFF3	-3,018093325
PSMG2	3,017803863
CDK11A	-3,01754252
ATP6V1C1	-3,017118328
CDCA5	3,016728041
DYRK2	-3,01642025
OLFM4	-3,015930669
SCIN	-3,014307896
FOXO4	-3,014280973
PHF1	-3,012418617
MEGF10	-3,012265687
TMEM38A	-3,011739451
PCK1	-3,010006787
SMIM24	-3,009480563
NUAK2	-3,009322689
VGF	-3,00931858
TFAP2A	-3,007825626
GP9	-3,006957191
REC8	3,005695905
HMGCLL1	-3,005435536
CCDC85A	-3,005001068
GP1BA	-3,002728079
KCNJ11	-3,002720001
LEMD3	-3,002462122
ARFIP2	3,002282114
VPS13C	-3,001388239
TMEM38B	-3,001058618
BBOX1	-3,000914233
GALNT14	-3,000852324
SLITRK6	-2,997069433
MAP2	-2,997015403
TNKS2	-2,996848543
PUSL1	2,995880661
CRISPLD1	2,995327215
PIK3R4	-2,994907442
USP3	-2,994094896
SP5	-2,993395904
PTPRZ1	-2,992717435
RALYL	-2,992338056
PDE7B	2,992059001
PRKCZ	-2,991327053
ANGEL2	-2,991030568
TAF5L	-2,990766083
FGFBP1	-2,990445475
DAPL1	-2,989187293
BDH1	-2,988879825
ABCB6	2,98856252
CHRM1	-2,988205489
METAP1	2,987553239
PLA2G6	-2,987430789
MBNL3	-2,98570289
NPEPL1	2,985326354
NDUFA7	2,985254604
LIX1	-2,9852274
C6orf136	-2,9852236
WDR75	2,984532252
PATJ	-2,98449248
WDR33	-2,984389396
NR0B2	-2,984207475
MSLN	-2,984090219
HPN	-2,983838461
SLC4A8	-2,983665346
PBX1	2,983169504
DPY19L4	2,982172767
VEZF1	-2,981911891
SYNE2	-2,980973415
FAM53B	-2,98092857
SNAPC1	2,980480626
SEC23A	2,979964998
BTBD9	-2,978533648
SLC15A2	-2,978256022
ROM1	2,977983841
TRIM36	-2,976667127
MGST1	2,975582476
ADGRV1	-2,975490339
ACSM3	-2,974541878
PLEKHG5	-2,974160662
MAFB	-2,972616682
ATP8B4	-2,972546506
ACER3	-2,971785904
PWP1	2,971344087
MYL4	-2,971338923
SLC7A6OS	-2,971088825
GNPAT	2,971032358
ZNF563	-2,970907251
TEF	-2,970108331
SLC36A1	-2,969007313
CD63	2,967869932
RPS21	2,965873569
MRPL12	2,96543957
CXXC4	-2,964584496
PPFIA2	-2,963724526
NIPSNAP3A	2,96337818
MEOX1	-2,962885563
TMEM125	-2,961912298
DDI2	-2,961568849
ASXL2	-2,960745275
RETN	-2,959668512
RBIS	2,959052069
PSMD13	2,957959935
GIT1	-2,957945082
AKT1S1	2,957494801
MAP2K3	-2,95670872
WDR36	2,955563622
ATXN10	2,955161261
